Title,Year,DOI
Developing machine learning systems worthy of trust for infection science: a requirement for future implementation into clinical practice,2023,10.3389/fdgth.2023.1260602
Swarming bacteria undergo localized dynamic phase transition to form stress-induced biofilms,2021,10.7554/eLife.62632
Klebsiella pneumoniae causes bacteremia using factors that mediate tissue-specific fitness and resistance to oxidative stress,2023,10.1371/journal.ppat.1011233
Erg6 affects membrane composition and virulence of the human fungal pathogen Cryptococcus neoformans,2020,10.1016/j.fgb.2020.103368
An integrated strain-level analytic pipeline utilizing longitudinal metagenomic data,2024,10.1128/spectrum.01431-24
Step-Specific Adaptation and Trade-Off over the Course of an Infection by GASP Mutation Small Colony Variants,2021,10.1128/mBio.01399-20
Unveiling the structural features that regulate carbapenem deacylation in KPC-2 through QM/MM and interpretable machine learning,2023,10.1039/d2cp03724f
A branching process model of evolutionary rescue,2021,10.1016/j.mbs.2021.108708
Herpes simplex encephalitis in adult patients with MASP-2 deficiency,2019,10.1371/journal.ppat.1008168
Computational Design of Inhibitors Targeting the Catalytic β Subunit of Escherichia coli FOF1-ATP Synthase,2022,10.3390/antibiotics11050557
Design of a novel multi-epitope vaccine candidate against hepatitis C virus using structural and nonstructural proteins: An immunoinformatics approach,2022,10.1371/journal.pone.0272582
Epidemiological data analysis of viral quasispecies in the next-generation sequencing era,2021,10.1093/bib/bbaa101
A novel chemical biology and computational approach to expedite the discovery of new-generation polymyxins against life-threatening Acinetobacter baumannii,2021,10.1039/d1sc03460j
Dietary butyrate ameliorates metabolic health associated with selective proliferation of gut Lachnospiraceae bacterium 28-4,2023,10.1172/jci.insight.166655
The Role of Hydrophobic Nodes in the Dynamics of Class A β-Lactamases,2021,10.3389/fmicb.2021.720991
Dual pharmacological targeting of Mycobacterium tuberculosis (Mtb) PKNA/PKNB: A novel approach for the selective treatment of TB illness,2022,10.21608/EJCHEM.2022.135419.5981
Rifampicin exposure reveals within-host Mycobacterium tuberculosis diversity in patients with delayed culture conversion,2021,10.1371/journal.ppat.1009643
Staphylococcus aureus cell wall structure and dynamics during host-pathogen interaction,2021,10.1371/journal.ppat.1009468
